unique_key,created_date,agency,agency_name,complaint_type,descriptor,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,incident_address,street_name,cross_street_1,cross_street_2,bbl,location_type,landmark,vehicle_type,closed_date,due_date,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
61276408,2024-05-27T00:46:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11201.0,JAY STREET,BRIDGE STREET,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T00:56:15.000,02 BROOKLYN,BROOKLYN,988254.0,195659.0,ONLINE,Unspecified,BROOKLYN,40.70371461603337,-73.98555896144958,"{'latitude': '40.70371461603337', 'longitude': '-73.98555896144958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865.0,68.0,2.0,38.0,54.0,54.0,202 PLYMOUTH STREET,PLYMOUTH STREET,JAY STREET,BRIDGE STREET,3000317502.0,Residential Building/House,PLYMOUTH STREET,,,,,,,,,
61273219,2024-05-27T00:46:15.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10010.0,EAST   20 STREET,EAST   21 STREET,ADDRESS,NEW YORK,,In Progress,,2024-05-27T01:08:43.000,06 MANHATTAN,MANHATTAN,988546.0,207783.0,MOBILE,Unspecified,MANHATTAN,40.73699193608047,-73.98449808050245,"{'latitude': '40.73699193608047', 'longitude': '-73.98449808050245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12073.0,71.0,4.0,50.0,7.0,7.0,244 THIRD AVENUE,THIRD AVENUE,EAST   20 STREET,EAST   21 STREET,1008767502.0,Store/Commercial,3 AVENUE,,,,,,,,,
61275400,2024-05-27T00:46:12.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11434.0,126 AVENUE,127 AVENUE,ADDRESS,JAMAICA,,In Progress,,2024-05-27T01:04:35.000,12 QUEENS,QUEENS,1049134.0,187787.0,PHONE,Unspecified,QUEENS,40.68187089534303,-73.7660623046722,"{'latitude': '40.68187089534303', 'longitude': '-73.7660623046722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24669.0,41.0,3.0,6.0,71.0,71.0,126-19 MERRICK BOULEVARD,MERRICK BOULEVARD,126 AVENUE,127 AVENUE,4124860001.0,Club/Bar/Restaurant,MERRICK BOULEVARD,,,,,,,,,
61272133,2024-05-27T00:46:10.000,DPR,Department of Parks and Recreation,New Tree Request,For One Address,11375.0,AUSTIN STREET,72 DRIVE,ADDRESS,FOREST HILLS,,In Progress,,,06 QUEENS,QUEENS,1028497.0,201131.0,MOBILE,Unspecified,QUEENS,40.71862421079589,-73.84038063842087,"{'latitude': '40.71862421079589', 'longitude': '-73.84038063842087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14786.0,40.0,3.0,28.0,70.0,70.0,109-14 ASCAN AVENUE,ASCAN AVENUE,AUSTIN STREET,72 DRIVE,4032920001.0,Street,ASCAN AVENUE,,,,,,,,,
61274270,2024-05-27T00:45:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10470.0,EAST  241 STREET,EAST  242 STREET,ADDRESS,BRONX,,In Progress,,2024-05-27T02:02:50.000,12 BRONX,BRONX,1024788.0,269175.0,MOBILE,Unspecified,BRONX,40.90540348015445,-73.85334974318091,"{'latitude': '40.90540348015445', 'longitude': '-73.85334974318091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11608.0,29.0,5.0,40.0,30.0,30.0,4711 BRONX BOULEVARD,BRONX BOULEVARD,EAST  241 STREET,EAST  242 STREET,2051020010.0,Residential Building/House,BRONX BOULEVARD,,,,,,,,,
61278548,2024-05-27T00:45:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11233.0,HOWARD AVENUE,HULL STREET,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T01:01:58.000,03 BROOKLYN,BROOKLYN,1006958.0,186544.0,ONLINE,Unspecified,BROOKLYN,40.67866782281461,-73.91813087205412,"{'latitude': '40.67866782281461', 'longitude': '-73.91813087205412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516.0,69.0,2.0,17.0,52.0,52.0,2002 FULTON STREET,FULTON STREET,HOWARD AVENUE,HULL STREET,3015490011.0,Residential Building/House,FULTON STREET,,,,,,,,,
61276406,2024-05-27T00:45:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11411.0,115 ROAD,116 AVENUE,ADDRESS,CAMBRIA HEIGHTS,,In Progress,,2024-05-27T01:36:09.000,13 QUEENS,QUEENS,1058316.0,192730.0,PHONE,Unspecified,QUEENS,40.69536616361982,-73.73290267639054,"{'latitude': '40.69536616361982', 'longitude': '-73.73290267639054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15311.0,63.0,3.0,6.0,63.0,63.0,115-103 227 STREET,227 STREET,115 ROAD,116 AVENUE,4113090007.0,Residential Building/House,227 STREET,,,,,,,,,
61275372,2024-05-27T00:45:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11417.0,107 AVENUE,SUTTER AVENUE,ADDRESS,OZONE PARK,,In Progress,,2024-05-27T01:57:54.000,10 QUEENS,QUEENS,1026519.0,186194.0,MOBILE,Unspecified,QUEENS,40.677635361127415,-73.84760992439215,"{'latitude': '40.677635361127415', 'longitude': '-73.84760992439215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24013.0,62.0,3.0,41.0,64.0,64.0,107-27 90 STREET,90 STREET,107 AVENUE,SUTTER AVENUE,4091550061.0,Street/Sidewalk,90 STREET,,,,,,,,,
61273423,2024-05-27T00:44:55.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,10040.0,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,,In Progress,,2024-05-27T01:56:49.000,12 MANHATTAN,MANHATTAN,1003901.0,251252.0,MOBILE,Unspecified,MANHATTAN,40.85628168704239,-73.92896307795719,"{'latitude': '40.85628168704239', 'longitude': '-73.92896307795719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098.0,47.0,4.0,39.0,22.0,22.0,614 WEST  192 STREET,WEST  192 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,1021690012.0,Street/Sidewalk,WEST  192 STREET,,,,,,,,,
61276061,2024-05-27T00:44:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10456.0,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-27T00:51:30.000,03 BRONX,BRONX,1010934.0,244328.0,ONLINE,Unspecified,BRONX,40.83725890119578,-73.90356687170548,"{'latitude': '40.83725890119578', 'longitude': '-73.90356687170548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934.0,34.0,5.0,42.0,25.0,25.0,1481 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,2029020036.0,Street/Sidewalk,WASHINGTON AVENUE,,2024-05-27T00:51:26.000,,,,,,,
61277511,2024-05-27T00:44:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,10027.0,ST NICHOLAS TERRACE,CONVENT AVENUE,ADDRESS,NEW YORK,,In Progress,,2024-05-27T01:02:38.000,09 MANHATTAN,MANHATTAN,997416.0,235258.0,MOBILE,Unspecified,MANHATTAN,40.81239483159984,-73.95243726403454,"{'latitude': '40.81239483159984', 'longitude': '-73.95243726403454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424.0,37.0,4.0,36.0,17.0,17.0,366 WEST  127 STREET,WEST  127 STREET,ST NICHOLAS TERRACE,CONVENT AVENUE,1019530056.0,Street/Sidewalk,WEST  127 STREET,,,,,,,,,
61274182,2024-05-27T00:44:30.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11419.0,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,,In Progress,,2024-05-27T01:19:08.000,10 QUEENS,QUEENS,1035257.0,190305.0,MOBILE,Unspecified,QUEENS,40.688873057887065,-73.81607626421575,"{'latitude': '40.688873057887065', 'longitude': '-73.81607626421575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24015.0,62.0,3.0,46.0,64.0,64.0,104-40 129 STREET,129 STREET,LIBERTY AVENUE,107 AVENUE,4095820021.0,Street/Sidewalk,129 STREET,,,,,,,,,
61277502,2024-05-27T00:44:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11102.0,27 ROAD,28 AVENUE,ADDRESS,ASTORIA,,In Progress,,2024-05-27T01:30:09.000,01 QUEENS,QUEENS,1004597.0,220361.0,ONLINE,Unspecified,QUEENS,40.77149297725496,-73.92654073586112,"{'latitude': '40.77149297725496', 'longitude': '-73.92654073586112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16859.0,39.0,3.0,4.0,72.0,72.0,27-40 21 STREET,21 STREET,27 ROAD,28 AVENUE,4005390041.0,Residential Building/House,21 STREET,,,,,,,,,
61273262,2024-05-27T00:44:06.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,11203.0,EAST   40 STREET,ALBANY AVENUE,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T01:02:03.000,09 BROOKLYN,BROOKLYN,1000979.0,178304.0,ONLINE,Unspecified,BROOKLYN,40.65606418139745,-73.93970739387679,"{'latitude': '40.65606418139745', 'longitude': '-73.93970739387679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16866.0,17.0,2.0,11.0,44.0,44.0,597 CLARKSON AVENUE,CLARKSON AVENUE,EAST   40 STREET,ALBANY AVENUE,3048290003.0,Street/Sidewalk,CLARKSON AVENUE,,,,,,,,,
61274283,2024-05-27T00:44:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10027.0,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,,In Progress,,2024-05-27T00:59:30.000,09 MANHATTAN,MANHATTAN,995601.0,235023.0,ONLINE,Unspecified,MANHATTAN,40.811752340547116,-73.95899442523704,"{'latitude': '40.811752340547116', 'longitude': '-73.95899442523704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424.0,37.0,4.0,23.0,17.0,17.0,522 WEST  123 STREET,WEST  123 STREET,AMSTERDAM AVENUE,BROADWAY,1019770042.0,Residential Building/House,WEST  123 STREET,,,,,,,,,
61276125,2024-05-27T00:44:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11435.0,SHORE AVENUE,WALTHAM STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:50:15.000,12 QUEENS,QUEENS,1039270.0,191776.0,PHONE,Unspecified,QUEENS,40.69288656655666,-73.80159401054392,"{'latitude': '40.69288656655666', 'longitude': '-73.80159401054392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24670.0,41.0,3.0,46.0,61.0,61.0,SHORE AVENUE,SHORE AVENUE,SHORE AVENUE,WALTHAM STREET,,Street/Sidewalk,,,2024-05-27T00:50:11.000,,,,,,,
61274287,2024-05-27T00:44:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10456.0,CROTONA AVENUE,EAST  170 STREET,ADDRESS,BRONX,,In Progress,,2024-05-27T01:13:28.000,03 BRONX,BRONX,1012710.0,242824.0,ONLINE,Unspecified,BRONX,40.833125313658456,-73.89715498435193,"{'latitude': '40.833125313658456', 'longitude': '-73.89715498435193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934.0,34.0,5.0,42.0,25.0,25.0,1422 BOSTON ROAD,BOSTON ROAD,CROTONA AVENUE,EAST  170 STREET,2029620028.0,Residential Building/House,BOSTON ROAD,,,,,,,,,
61272192,2024-05-27T00:44:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,11417.0,107 AVENUE,SUTTER AVENUE,ADDRESS,OZONE PARK,,In Progress,,2024-05-27T01:56:58.000,10 QUEENS,QUEENS,1026526.0,186174.0,MOBILE,Unspecified,QUEENS,40.677580432302676,-73.84758481319136,"{'latitude': '40.677580432302676', 'longitude': '-73.84758481319136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24013.0,62.0,3.0,41.0,64.0,64.0,107-31 90 STREET,90 STREET,107 AVENUE,SUTTER AVENUE,4091550059.0,Residential Building/House,90 STREET,,,,,,,,,
61273232,2024-05-27T00:43:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10461.0,BUHRE AVENUE,ST THERESA AVENUE,ADDRESS,BRONX,,In Progress,,2024-05-27T01:07:53.000,10 BRONX,BRONX,1030638.0,248306.0,ONLINE,Unspecified,BRONX,40.848095809525205,-73.83233133847119,"{'latitude': '40.848095809525205', 'longitude': '-73.83233133847119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270.0,43.0,5.0,12.0,28.0,28.0,1842 EDISON AVENUE,EDISON AVENUE,BUHRE AVENUE,ST THERESA AVENUE,2041940016.0,Residential Building/House,EDISON AVENUE,,,,,,,,,
61274277,2024-05-27T00:43:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11207.0,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T01:20:03.000,04 BROOKLYN,BROOKLYN,1009912.0,190252.0,MOBILE,Unspecified,BROOKLYN,40.6888373607304,-73.90746670475158,"{'latitude': '40.6888373607304', 'longitude': '-73.90746670475158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214.0,42.0,2.0,37.0,53.0,53.0,1192 DECATUR STREET,DECATUR STREET,CENTRAL AVENUE,WILSON AVENUE,3034350009.0,Residential Building/House,DECATUR STREET,,,,,,,,,
61272184,2024-05-27T00:43:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11413.0,145 AVENUE,230 STREET,INTERSECTION,,,In Progress,,2024-05-27T01:32:06.000,13 QUEENS,QUEENS,1053669.0,180353.0,MOBILE,Unspecified,QUEENS,40.66143190990807,-73.74978811766069,"{'latitude': '40.66143190990807', 'longitude': '-73.74978811766069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15313.0,63.0,3.0,47.0,63.0,63.0,145 AVENUE,145 AVENUE,145 AVENUE,230 STREET,,Residential Building/House,,,,,,,,,,
61279597,2024-05-27T00:43:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11237.0,ST NICHOLAS AVENUE,CYPRESS AVENUE,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T00:54:18.000,04 BROOKLYN,BROOKLYN,1006622.0,196713.0,MOBILE,Unspecified,BROOKLYN,40.70658022123686,-73.91930847979077,"{'latitude': '40.70658022123686', 'longitude': '-73.91930847979077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828.0,42.0,2.0,30.0,53.0,53.0,439 SUYDAM STREET,SUYDAM STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,,Street/Sidewalk,SUYDAM STREET,,,,,,,,,
61274274,2024-05-27T00:43:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11223.0,WEST    9 STREET,WEST    8 STREET,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T00:52:35.000,11 BROOKLYN,BROOKLYN,989625.0,157309.0,PHONE,Unspecified,BROOKLYN,40.59845149572484,-73.98064480200998,"{'latitude': '40.59845149572484', 'longitude': '-73.98064480200998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18183.0,1.0,2.0,45.0,37.0,37.0,122 AVENUE T,AVENUE T,WEST    9 STREET,WEST    8 STREET,3070970001.0,Residential Building/House,AVENUE T,,,,,,,,,
61273222,2024-05-27T00:43:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11212.0,PITKIN AVENUE,SUTTER AVENUE,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T01:03:48.000,16 BROOKLYN,BROOKLYN,1008015.0,182830.0,PHONE,Unspecified,BROOKLYN,40.66847095745556,-73.91433316846452,"{'latitude': '40.66847095745556', 'longitude': '-73.91433316846452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17614.0,55.0,2.0,17.0,46.0,46.0,71 AMBOY STREET,AMBOY STREET,PITKIN AVENUE,SUTTER AVENUE,3035180132.0,Residential Building/House,AMBOY STREET,,,,,,,,,
61272198,2024-05-27T00:42:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10457.0,EASTBURN AVENUE,EAST  176 STREET,ADDRESS,BRONX,,In Progress,,2024-05-27T00:53:43.000,05 BRONX,BRONX,1009763.0,248093.0,PHONE,Unspecified,BRONX,40.847596180621544,-73.90778441387582,"{'latitude': '40.847596180621544', 'longitude': '-73.90778441387582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,22.0,29.0,29.0,1820 GRAND CONCOURSE,GRAND CONCOURSE,EASTBURN AVENUE,EAST  176 STREET,2028260097.0,Street/Sidewalk,GRAND CONCOURSE,,,,,,,,,
61279599,2024-05-27T00:42:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10454.0,EAST  134 STREET,EAST  135 STREET,ADDRESS,BRONX,,In Progress,,2024-05-27T01:52:41.000,01 BRONX,BRONX,1009345.0,230777.0,MOBILE,Unspecified,BRONX,40.800069897384915,-73.90936001681992,"{'latitude': '40.800069897384915', 'longitude': '-73.90936001681992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10932.0,49.0,5.0,43.0,23.0,23.0,132 LOCUST AVENUE,LOCUST AVENUE,EAST  134 STREET,EAST  135 STREET,,Street/Sidewalk,LOCUST AVENUE,,,,,,,,,
61273234,2024-05-27T00:42:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11221.0,MYRTLE AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T01:20:28.000,04 BROOKLYN,BROOKLYN,1004397.0,193628.0,ONLINE,Unspecified,BROOKLYN,40.69811796849506,-73.927342854107,"{'latitude': '40.69811796849506', 'longitude': '-73.927342854107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181.0,42.0,2.0,30.0,53.0,53.0,617 HART STREET,HART STREET,MYRTLE AVENUE,CENTRAL AVENUE,3032170048.0,Street/Sidewalk,HART STREET,,,,,,,,,
61273771,2024-05-27T00:42:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11433.0,JAMAICA AVENUE,93 AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:48:20.000,12 QUEENS,QUEENS,1043967.0,197094.0,PHONE,Unspecified,QUEENS,40.707452742539864,-73.78460920979876,"{'latitude': '40.707452742539864', 'longitude': '-73.78460920979876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668.0,41.0,3.0,6.0,61.0,61.0,92-26 176 STREET,176 STREET,JAMAICA AVENUE,93 AVENUE,4102150017.0,Residential Building/House,176 STREET,,2024-05-27T00:48:16.000,,,,,,,
61277416,2024-05-27T00:42:16.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11204.0,18 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T01:17:18.000,12 BROOKLYN,BROOKLYN,989182.0,167134.0,MOBILE,Unspecified,BROOKLYN,40.62541935463244,-73.98223285443221,"{'latitude': '40.62541935463244', 'longitude': '-73.98223285443221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,2.0,2.0,18.0,39.0,39.0,1843 53 STREET,53 STREET,18 AVENUE,19 AVENUE,3054740063.0,Street/Sidewalk,53 STREET,,,,,,,,,
61278550,2024-05-27T00:42:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10038.0,HENRY STREET,MADISON STREET,ADDRESS,NEW YORK,,In Progress,,2024-05-27T01:05:40.000,03 MANHATTAN,MANHATTAN,985074.0,198811.0,MOBILE,Unspecified,MANHATTAN,40.71236697800562,-73.9970277321807,"{'latitude': '40.71236697800562', 'longitude': '-73.9970277321807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723.0,70.0,4.0,32.0,2.0,2.0,40 CATHERINE STREET,CATHERINE STREET,HENRY STREET,MADISON STREET,1002790030.0,Street/Sidewalk,CATHERINE STREET,,,,,,,,,
61277495,2024-05-27T00:41:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11412.0,FRANCIS LEWIS BOULEVARD,MURDOCK AVENUE,INTERSECTION,,,In Progress,,2024-05-27T01:35:56.000,12 QUEENS,QUEENS,1053945.0,194984.0,PHONE,Unspecified,QUEENS,40.7015883450073,-73.74864199357388,"{'latitude': '40.7015883450073', 'longitude': '-73.74864199357388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15312.0,63.0,3.0,6.0,63.0,63.0,FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,MURDOCK AVENUE,,Residential Building/House,,,,,,,,,,
61275403,2024-05-27T00:41:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10458.0,MINERVA PLACE,EAST  199 STREET,ADDRESS,BRONX,,In Progress,,2024-05-27T01:24:19.000,07 BRONX,BRONX,1014605.0,256473.0,ONLINE,Unspecified,BRONX,40.87058142824191,-73.89024528976523,"{'latitude': '40.87058142824191', 'longitude': '-73.89024528976523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936.0,24.0,5.0,22.0,34.0,34.0,2866 GRAND CONCOURSE,GRAND CONCOURSE,MINERVA PLACE,EAST  199 STREET,2033050019.0,Residential Building/House,GRAND CONCOURSE,,,,,,,,,
61275421,2024-05-27T00:41:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,10030.0,WEST  140 STREET,WEST  141 STREET,ADDRESS,NEW YORK,,In Progress,,2024-05-27T00:59:01.000,10 MANHATTAN,MANHATTAN,1000482.0,237497.0,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12427.0,18.0,4.0,36.0,20.0,20.0,2400 7 AVENUE,7 AVENUE,WEST  140 STREET,WEST  141 STREET,1020260029.0,Street/Sidewalk,7 AVENUE,,,,,,,,,
61276415,2024-05-27T00:41:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11434.0,155 STREET,157 STREET,ADDRESS,JAMAICA,,In Progress,,2024-05-27T01:18:34.000,12 QUEENS,QUEENS,1042444.0,188975.0,PHONE,Unspecified,QUEENS,40.68517818603773,-73.79017258050885,"{'latitude': '40.68517818603773', 'longitude': '-73.79017258050885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24669.0,41.0,3.0,46.0,71.0,71.0,155-39 115 ROAD,115 ROAD,155 STREET,157 STREET,4121900061.0,Street/Sidewalk,115 ROAD,,,,,,,,,
61276424,2024-05-27T00:41:40.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),10036.0,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,,In Progress,,2024-05-27T01:02:13.000,05 MANHATTAN,MANHATTAN,987489.0,214616.0,ONLINE,Unspecified,MANHATTAN,40.75574725671611,-73.9883089258383,"{'latitude': '40.75574725671611', 'longitude': '-73.9883089258383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12080.0,11.0,4.0,10.0,8.0,8.0,223 WEST   41 STREET,WEST   41 STREET,7 AVENUE,8 AVENUE,,Street/Sidewalk,WEST   41 STREET,,,,,,,,,
